"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"28410";"PIRANHAS";"28410";"PIRANHAS";"40";"11";"Prefeito";"Coligação";"11";"PP";"PROGRESSISTAS";"20000081207";"PIRANHAS LIVRE E EM DESENVOLVIMENTO";"PP / PMN / SOLIDARIEDADE";"N";"6087";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27472";"DELMIRO GOUVEIA";"27472";"DELMIRO GOUVEIA";"40";"11";"Prefeito";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"20000087601";"DELMIRO NOS TRILHOS DE NOVO";"MDB / PSC / AVANTE";"N";"10948";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27936";"MARECHAL DEODORO";"27936";"MARECHAL DEODORO";"26";"11";"Prefeito";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"20000063395";"A MUDANÇA CONTINUA";"PROS / MDB / PMN / PT / PSDB / PP / PL";"N";"14702";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27413";"COLÔNIA LEOPOLDINA";"27413";"COLÔNIA LEOPOLDINA";"16";"11";"Prefeito";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"20000127177";"PARA COLONIA CONTINUAR CRESCENDO";"MDB / PP / PT";"N";"6075";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";"27855";"MACEIÓ";"33";"11";"Prefeito";"Partido isolado";"65";"PC do B";"Partido Comunista do Brasil";"20000064917";"PARTIDO ISOLADO";"PC do B";"N";"906";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";"22";"11";"Prefeito";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"20000134605";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"4716";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27090";"BARRA DE SANTO ANTÔNIO";"27090";"BARRA DE SANTO ANTÔNIO";"17";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"20000128027";"PARTIDO ISOLADO";"PP";"N";"895";"26"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";"27855";"MACEIÓ";"33";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"20000125503";"PARTIDO ISOLADO";"PDT";"N";"758";"105"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";"27855";"MACEIÓ";"54";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"20000125503";"PARTIDO ISOLADO";"PDT";"N";"819";"118"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"28215";"OURO BRANCO";"28215";"OURO BRANCO";"50";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"20000154841";"PARTIDO ISOLADO";"MDB";"N";"2864";"191"
