"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74977";"CATANDUVAS";"74977";"CATANDUVAS";"166";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"160000133627";"PARTIDO ISOLADO";"PP";"N";"74";"9"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74870";"CAPANEMA";"74870";"CAPANEMA";"107";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"160000063941";"PARTIDO ISOLADO";"PP";"N";"1495";"40"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"78190";"RIO BOM";"78190";"RIO BOM";"76";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"160000148490";"PARTIDO ISOLADO";"PDT";"N";"310";"13"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"76953";"MARMELEIRO";"76953";"MARMELEIRO";"140";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"160000130988";"PARTIDO ISOLADO";"PDT";"N";"214";"24"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74632";"BORRAZÓPOLIS";"74632";"BORRAZÓPOLIS";"110";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"160000105621";"PARTIDO ISOLADO";"PT";"N";"387";"20"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"79952";"NOVA PRATA DO IGUAÇU";"79952";"NOVA PRATA DO IGUAÇU";"162";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"160000137026";"PARTIDO ISOLADO";"PT";"N";"643";"14"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74837";"CAMPO MOURÃO";"74837";"CAMPO MOURÃO";"31";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"160000093045";"PARTIDO ISOLADO";"PT";"N";"2085";"156"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"77216";"NOVA ESPERANÇA";"77216";"NOVA ESPERANÇA";"71";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"160000118266";"PARTIDO ISOLADO";"PT";"N";"294";"28"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74993";"CENTENÁRIO DO SUL";"74993";"CENTENÁRIO DO SUL";"159";"13";"Vereador";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"160000087893";"PARTIDO ISOLADO";"PTB";"N";"486";"11"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75620";"RIO BRANCO DO IVAÍ";"75620";"RIO BRANCO DO IVAÍ";"136";"13";"Vereador";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"160000135179";"PARTIDO ISOLADO";"PTB";"N";"98";"4"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75477";"ENGENHEIRO BELTRÃO";"75477";"ENGENHEIRO BELTRÃO";"116";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"160000137623";"PARTIDO ISOLADO";"MDB";"N";"2082";"151"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75620";"RIO BRANCO DO IVAÍ";"75620";"RIO BRANCO DO IVAÍ";"136";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"160000110872";"PARTIDO ISOLADO";"MDB";"N";"1047";"82"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"76678";"LONDRINA";"76678";"LONDRINA";"41";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"160000138234";"PARTIDO ISOLADO";"MDB";"N";"2071";"102"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"76678";"LONDRINA";"76678";"LONDRINA";"41";"13";"Vereador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"160000145810";"PARTIDO ISOLADO";"PSL";"N";"1832";"54"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"77151";"NOVA ALIANÇA DO IVAÍ";"77151";"NOVA ALIANÇA DO IVAÍ";"72";"13";"Vereador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"160000144827";"PARTIDO ISOLADO";"PSL";"N";"396";"2"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"79111";"TAPEJARA";"79111";"TAPEJARA";"86";"13";"Vereador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"160000133984";"PARTIDO ISOLADO";"PSL";"N";"1908";"239"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"174";"13";"Vereador";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"160000125619";"PARTIDO ISOLADO";"REDE";"N";"171";"30"
