"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";"06130";"LARANJAL DO JARI";"7";"11";"Prefeito";"Coligação";"17";"PSL";"Partido Social Liberal";"30000154039";"ACREDITAMOS NA MUDANÇA COM A FORÇA DO POVO";"PSL / PV / REPUBLICANOS / PSC";"N";"4000";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06025";"PORTO GRANDE";"06025";"PORTO GRANDE";"12";"11";"Prefeito";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000112045";"UNIDOS SEREMOS MAIS FORTES";"PROS / PSDB";"N";"1675";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";"1";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"30000057190";"PARTIDO ISOLADO";"PP";"N";"751";"25"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";"06157";"SANTANA";"6";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"30000075413";"PARTIDO ISOLADO";"PSD";"N";"3981";"46"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06084";"PEDRA BRANCA DO AMAPARI";"06084";"PEDRA BRANCA DO AMAPARI";"11";"13";"Vereador";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"30000074678";"PARTIDO ISOLADO";"PSDB";"N";"1643";"27"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06114";"FERREIRA GOMES";"06114";"FERREIRA GOMES";"12";"13";"Vereador";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"30000085560";"PARTIDO ISOLADO";"PSDB";"N";"435";"6"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";"06076";"MAZAGÃO";"5";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"30000068620";"COM A FORÇA DO POVO";"PSD / PP / PT / CIDADANIA / PROS / REPUBLICANOS";"N";"5082";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";"06130";"LARANJAL DO JARI";"7";"13";"Vereador";"Partido isolado";"20";"PSC";"Partido Social Cristão";"30000111807";"PARTIDO ISOLADO";"PSC";"N";"586";"10"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";"11";"11";"Prefeito";"Coligação";"10";"REPUBLICANOS";"REPUBLICANOS";"30000067316";"SERRA DO NAVIO MERECE RESPEITO";"REPUBLICANOS / PL / CIDADANIA";"N";"747";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06068";"CUTIAS";"06068";"CUTIAS";"10";"11";"Prefeito";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000095813";"UNIDOS POR CUTIAS";"PROS / DEM / PDT";"N";"1860";"0"
