"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00019";"GUAJARÁ-MIRIM";"00019";"GUAJARÁ-MIRIM";"1";"13";"Vereador";"Partido isolado";"43";"PV";"Partido Verde";"220000114032";"PARTIDO ISOLADO";"PV";"N";"1183";"110"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00620";"CACAULÂNDIA";"00620";"CACAULÂNDIA";"26";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"220000059117";"PARTIDO ISOLADO";"PSD";"N";"718";"46"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00795";"SÃO FRANCISCO DO GUAPORÉ";"00795";"SÃO FRANCISCO DO GUAPORÉ";"5";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"220000114318";"PARTIDO ISOLADO";"PSD";"N";"840";"9"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00035";"PORTO VELHO";"00035";"PORTO VELHO";"6";"13";"Vereador";"Partido isolado";"70";"AVANTE";"AVANTE";"220000131195";"PARTIDO ISOLADO";"AVANTE";"N";"3072";"142"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00680";"CUJUBIM";"00680";"CUJUBIM";"26";"13";"Vereador";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"220000125571";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"566";"3"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00647";"RIO CRESPO";"00647";"RIO CRESPO";"26";"13";"Vereador";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"220000059102";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"478";"7"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00752";"TEIXEIRÓPOLIS";"00752";"TEIXEIRÓPOLIS";"13";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"220000127680";"PARTIDO ISOLADO";"PP";"N";"646";"41"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00639";"ALTO PARAÍSO";"00639";"ALTO PARAÍSO";"25";"11";"Prefeito";"Coligação";"10";"REPUBLICANOS";"REPUBLICANOS";"220000152799";"CONSTRUINDO UMA NOVA HISTORIA ";"REPUBLICANOS / PT";"N";"1331";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00035";"PORTO VELHO";"00035";"PORTO VELHO";"21";"11";"Prefeito";"Coligação";"11";"PP";"PROGRESSISTAS";"220000144409";"JUNTOS POR AMOR A PORTO VELHO";"PP / PROS";"N";"5697";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"7";"11";"Prefeito";"Coligação";"25";"DEM";"Democratas";"220000146541";"ARIQUEMES PODE MAIS ";"PL / PTC / PSD / DEM / PMN / PSDB / AVANTE / PSC / PODE / PROS";"N";"12414";"0"
